,Submission,Method Name,Method Type,Molecule ID,Formal Charge,Predicted pKa,Experimental pKa,Absolute Error
219,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-19,-1,11.999999999999904,6.99,5.009999999999904
220,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-19,1,3.0999999999999375,4.93,1.8300000000000622
221,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-19,1,3.0999999999999375,6.99,3.8900000000000627
222,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-1,-1,7.59999999999992,2.54,5.05999999999992
223,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-1,-1,7.59999999999992,5.01,2.58999999999992
224,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-20,1,1.1999999999999424,2.44,1.2400000000000575
225,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-20,1,1.1999999999999424,11.44,10.240000000000057
226,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-21,-1,17.19999999999989,5.38,11.81999999999989
227,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-22,-1,17.499999999999886,3.36,14.139999999999887
228,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-23,-1,13.4999999999999,2.65,10.8499999999999
229,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-23,-1,13.4999999999999,9.02,4.479999999999901
230,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-23,1,2.0999999999999375,2.65,0.5500000000000624
231,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-23,1,2.0999999999999375,9.02,6.920000000000062
232,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-2,-1,8.099999999999916,4.41,3.689999999999916
233,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-3,-1,6.299999999999926,4.0,2.299999999999926
234,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-4,-1,11.099999999999909,5.77,5.3299999999999095
235,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-4,1,-8.000000000000025,5.77,13.770000000000024
236,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-5,-1,7.59999999999992,3.92,3.67999999999992
237,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-5,1,-10.100000000000017,3.92,14.020000000000017
238,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-6,-1,5.799999999999926,4.17,1.6299999999999262
239,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-6,1,-5.3000000000000345,4.17,9.470000000000034
240,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-7,1,8.799999999999915,6.63,2.1699999999999156
241,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-8,1,4.59999999999993,2.78,1.8199999999999306
242,pKa_SabatinoRodriguezPaluch_uESE,RFE-uESE,QM,SAMPL8-9,1,5.8999999999999275,6.08,0.18000000000007255
243,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-10,1,9.199999999999914,7.71,1.489999999999914
244,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-12,-1,14.299999999999898,6.98,7.319999999999897
245,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-14,-2,5.09999999999993,7.27,2.170000000000069
246,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-14,-1,7.299999999999919,7.27,0.029999999999919424
247,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-15,1,6.999999999999922,2.54,4.459999999999922
248,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-16,1,8.599999999999916,5.1,3.4999999999999165
249,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-17,-1,4.199999999999932,6.58,2.3800000000000683
250,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-18,-1,4.999999999999929,2.72,2.2799999999999288
251,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-19,-1,9.199999999999914,4.93,4.269999999999914
252,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-19,-1,9.199999999999914,6.99,2.209999999999914
253,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-19,1,6.399999999999924,4.93,1.4699999999999243
254,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-19,1,6.399999999999924,6.99,0.5900000000000762
255,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-19,2,-1.200000000000049,4.93,6.130000000000049
256,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-19,2,-1.200000000000049,6.99,8.19000000000005
257,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-1,-1,4.59999999999993,2.54,2.0599999999999303
258,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-1,-1,4.59999999999993,5.01,0.4100000000000694
259,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-20,1,6.7999999999999226,2.44,4.359999999999923
260,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-20,1,6.7999999999999226,11.44,4.640000000000077
261,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-21,-2,19.399999999999878,5.38,14.019999999999879
262,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-21,-1,6.299999999999926,5.38,0.9199999999999262
263,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-22,-1,5.199999999999928,3.36,1.8399999999999284
264,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-23,-1,9.199999999999914,2.65,6.549999999999914
265,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-23,-1,9.199999999999914,9.02,0.17999999999991445
266,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-23,1,4.09999999999993,2.65,1.4499999999999305
267,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-23,1,4.09999999999993,9.02,4.920000000000069
268,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-2,-1,11.299999999999905,4.41,6.889999999999905
269,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-3,-1,6.89999999999992,4.0,2.8999999999999204
270,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-4,-1,2.399999999999938,5.77,3.3700000000000614
271,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-5,-1,4.399999999999931,3.92,0.47999999999993115
272,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-5,1,14.599999999999895,3.92,10.679999999999895
273,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-6,-1,3.9999999999999325,4.17,0.17000000000006743
274,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-6,1,13.1999999999999,4.17,9.0299999999999
275,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-7,-1,4.999999999999929,6.63,1.630000000000071
276,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-8,1,4.8999999999999275,2.78,2.1199999999999277
277,pKa-RobertRaddi_DeepGP,Deep Gaussian Process,QSPR/ML,SAMPL8-9,-1,3.8999999999999346,6.08,2.1800000000000654
278,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-10,1,5.599999999999927,7.71,2.110000000000073
279,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-12,-1,19.09999999999988,6.98,12.11999999999988
280,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-14,-2,11.599999999999905,7.27,4.329999999999906
281,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-14,-1,11.499999999999908,7.27,4.229999999999908
282,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-15,1,4.299999999999933,2.54,1.7599999999999332
283,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-16,1,4.699999999999932,5.1,0.40000000000006786
284,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-17,-1,12.299999999999905,6.58,5.719999999999905
285,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-17,1,4.499999999999929,6.58,2.080000000000071
286,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-18,-1,9.599999999999913,2.72,6.879999999999912
287,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-18,1,4.199999999999932,2.72,1.4799999999999316
288,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-19,-1,11.099999999999909,4.93,6.169999999999909
289,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-19,-1,11.099999999999909,6.99,4.109999999999909
290,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-19,1,0.6999999999999442,4.93,4.2300000000000555
291,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-19,1,0.6999999999999442,6.99,6.290000000000056
292,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-19,2,-0.9000000000000501,4.93,5.83000000000005
293,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-19,2,-0.9000000000000501,6.99,7.89000000000005
294,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-1,-1,4.09999999999993,2.54,1.5599999999999303
295,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-1,-1,4.09999999999993,5.01,0.9100000000000694
296,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-20,1,1.3999999999999417,2.44,1.0400000000000582
297,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-20,1,1.3999999999999417,11.44,10.040000000000058
298,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-21,-3,19.899999999999878,5.38,14.519999999999879
299,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-21,-2,16.29999999999989,5.38,10.919999999999892
300,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-21,-1,13.699999999999896,5.38,8.319999999999897
301,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-22,-1,13.899999999999899,3.36,10.5399999999999
302,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-23,-1,9.999999999999911,2.65,7.349999999999911
303,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-23,-1,9.999999999999911,9.02,0.9799999999999116
304,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-23,1,3.299999999999933,2.65,0.6499999999999333
305,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-23,1,3.299999999999933,9.02,5.720000000000066
306,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-2,-1,6.099999999999923,4.41,1.6899999999999231
307,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-3,-2,8.799999999999915,4.0,4.7999999999999154
308,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-3,-1,6.699999999999925,4.0,2.6999999999999247
309,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-4,-1,6.499999999999922,5.77,0.7299999999999223
310,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-4,1,-5.3290705182007514e-14,5.77,5.770000000000053
311,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-5,-1,4.499999999999929,3.92,0.579999999999929
312,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-5,1,-1.200000000000049,3.92,5.120000000000049
313,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-6,-1,3.9999999999999325,4.17,0.17000000000006743
314,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-6,1,1.9999999999999396,4.17,2.1700000000000603
315,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-7,-1,16.39999999999989,6.63,9.76999999999989
316,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-7,1,11.299999999999905,6.63,4.669999999999905
317,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-8,1,4.399999999999931,2.78,1.6199999999999313
318,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-9,-1,15.69999999999989,6.08,9.619999999999889
319,pKa-ZhiyiWu-1,QM with linear fitting,QM,SAMPL8-9,1,4.499999999999929,6.08,1.5800000000000711
320,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-10,1,6.399999999999924,7.71,1.310000000000076
321,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-12,-1,13.1999999999999,6.98,6.219999999999899
322,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-14,-2,3.9999999999999325,7.27,3.270000000000067
323,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-14,-1,4.09999999999993,7.27,3.170000000000069
324,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-15,1,5.499999999999929,2.54,2.959999999999929
325,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-16,1,6.199999999999925,5.1,1.099999999999925
326,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-17,-1,4.499999999999929,6.58,2.080000000000071
327,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-18,-1,4.499999999999929,2.72,1.7799999999999288
328,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-19,-1,5.299999999999926,4.93,0.3699999999999264
329,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-19,-1,5.299999999999926,6.99,1.690000000000074
330,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-19,1,5.8999999999999275,4.93,0.9699999999999278
331,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-19,1,5.8999999999999275,6.99,1.0900000000000727
332,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-19,2,-1.3000000000000487,4.93,6.230000000000048
333,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-19,2,-1.3000000000000487,6.99,8.290000000000049
334,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-1,-1,4.59999999999993,2.54,2.0599999999999303
335,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-1,-1,4.59999999999993,5.01,0.4100000000000694
336,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-20,1,7.699999999999918,2.44,5.259999999999918
337,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-20,1,7.699999999999918,11.44,3.740000000000082
338,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-21,-2,9.999999999999911,5.38,4.619999999999911
339,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-21,-1,2.399999999999938,5.38,2.9800000000000617
340,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-22,-1,7.799999999999919,3.36,4.43999999999992
341,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-23,-1,5.499999999999929,2.65,2.849999999999929
342,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-23,-1,5.499999999999929,9.02,3.5200000000000706
343,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-23,1,1.699999999999939,2.65,0.950000000000061
344,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-23,1,1.699999999999939,9.02,7.320000000000061
345,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-2,-1,4.8999999999999275,4.41,0.4899999999999274
346,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-3,-1,4.699999999999932,4.0,0.6999999999999318
347,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-4,-1,3.299999999999933,5.77,2.4700000000000664
348,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-5,-1,0.29999999999994564,3.92,3.6200000000000543
349,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-5,1,9.499999999999915,3.92,5.579999999999915
350,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-6,-1,-0.10000000000005294,4.17,4.270000000000053
351,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-6,1,13.899999999999899,4.17,9.7299999999999
352,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-7,-1,7.59999999999992,6.63,0.9699999999999198
353,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-8,1,3.9999999999999325,2.78,1.2199999999999327
354,pKa-RobertRaddi_RF,Random Forest,QSPR/ML,SAMPL8-9,-1,7.999999999999918,6.08,1.9199999999999182
355,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-10,1,7.099999999999923,7.71,0.6100000000000767
356,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-12,-1,17.699999999999882,6.98,10.719999999999882
357,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-12,1,4.8999999999999275,6.98,2.080000000000073
358,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-12,2,-5.0000000000000355,6.98,11.980000000000036
359,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-14,-3,20.79999999999987,7.27,13.52999999999987
360,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-14,-2,16.29999999999989,7.27,9.029999999999891
361,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-14,-1,11.499999999999908,7.27,4.229999999999908
362,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-14,1,5.3999999999999275,7.27,1.870000000000072
363,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-14,2,-3.80000000000004,7.27,11.07000000000004
364,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-15,1,1.3999999999999417,2.54,1.1400000000000583
365,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-16,1,3.9999999999999325,5.1,1.1000000000000671
366,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-17,-1,14.199999999999896,6.58,7.619999999999896
367,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-17,1,4.699999999999932,6.58,1.8800000000000683
368,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-18,-1,11.399999999999906,2.72,8.679999999999906
369,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-18,1,1.699999999999939,2.72,1.0200000000000613
370,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-19,-1,6.999999999999922,4.93,2.069999999999922
371,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-19,-1,6.999999999999922,6.99,0.009999999999921627
372,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-19,1,4.09999999999993,4.93,0.8300000000000693
373,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-19,1,4.09999999999993,6.99,2.89000000000007
374,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-19,2,-2.2000000000000455,4.93,7.130000000000045
375,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-19,2,-2.2000000000000455,6.99,9.190000000000046
376,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-1,-1,4.59999999999993,2.54,2.0599999999999303
377,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-1,-1,4.59999999999993,5.01,0.4100000000000694
378,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-1,1,-2.5000000000000444,2.54,5.0400000000000444
379,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-1,1,-2.5000000000000444,5.01,7.510000000000044
380,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-20,1,1.4999999999999432,2.44,0.9400000000000568
381,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-20,1,1.4999999999999432,11.44,9.940000000000056
382,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-21,-3,20.399999999999878,5.38,15.019999999999879
383,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-21,-2,17.19999999999989,5.38,11.81999999999989
384,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-21,-1,8.199999999999918,5.38,2.8199999999999177
385,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-21,1,3.799999999999933,5.38,1.5800000000000667
386,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-21,2,-5.500000000000034,5.38,10.880000000000035
387,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-22,-1,14.699999999999896,3.36,11.339999999999897
388,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-22,1,2.0999999999999375,3.36,1.2600000000000624
389,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-22,2,-7.700000000000026,3.36,11.060000000000025
390,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-23,-1,10.099999999999909,2.65,7.449999999999909
391,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-23,-1,10.099999999999909,9.02,1.0799999999999095
392,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-23,1,1.9999999999999396,2.65,0.6500000000000603
393,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-23,1,1.9999999999999396,9.02,7.02000000000006
394,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-2,-1,5.299999999999926,4.41,0.889999999999926
395,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-3,-2,10.39999999999991,4.0,6.39999999999991
396,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-3,-1,4.199999999999932,4.0,0.1999999999999318
397,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-3,1,-11.700000000000012,4.0,15.700000000000012
398,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-4,-1,4.59999999999993,5.77,1.1700000000000692
399,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-4,1,0.09999999999994635,5.77,5.670000000000053
400,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-5,-1,5.09999999999993,3.92,1.1799999999999304
401,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-5,1,-2.7000000000000437,3.92,6.620000000000044
402,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-6,-1,4.699999999999932,4.17,0.5299999999999319
403,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-6,1,2.7999999999999368,4.17,1.3700000000000632
404,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-7,-1,14.999999999999893,6.63,8.369999999999894
405,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-7,1,4.09999999999993,6.63,2.5300000000000695
406,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-8,1,-0.40000000000005187,2.78,3.1800000000000517
407,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-9,-1,14.299999999999898,6.08,8.219999999999898
408,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-9,1,5.599999999999927,6.08,0.48000000000007326
409,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-10,1,7.799999999999919,7.71,0.08999999999991903
410,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-12,-1,14.699999999999896,6.98,7.719999999999896
411,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-14,-2,4.499999999999929,7.27,2.7700000000000706
412,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-14,-1,5.8999999999999275,7.27,1.370000000000072
413,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-15,1,6.099999999999923,2.54,3.5599999999999232
414,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-16,1,6.999999999999922,5.1,1.8999999999999222
415,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-17,-1,5.3999999999999275,6.58,1.1800000000000725
416,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-18,-1,4.199999999999932,2.72,1.4799999999999316
417,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,-1,6.399999999999924,4.93,1.4699999999999243
418,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,-1,6.399999999999924,6.99,0.5900000000000762
419,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,1,5.299999999999926,4.93,0.3699999999999264
420,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,1,5.299999999999926,6.99,1.690000000000074
421,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,2,-5.3290705182007514e-14,4.93,4.930000000000053
422,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,2,-5.3290705182007514e-14,6.99,6.9900000000000535
423,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-1,-1,4.79999999999993,2.54,2.2599999999999296
424,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-1,-1,4.79999999999993,5.01,0.21000000000007013
425,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-20,1,7.299999999999919,2.44,4.8599999999999195
426,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-20,1,7.299999999999919,11.44,4.1400000000000805
427,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-21,-2,7.499999999999922,5.38,2.119999999999922
428,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-21,-1,3.1999999999999353,5.38,2.1800000000000646
429,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-22,-1,7.89999999999992,3.36,4.539999999999921
430,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-23,-1,5.199999999999928,2.65,2.5499999999999283
431,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-23,-1,5.199999999999928,9.02,3.8200000000000713
432,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-23,1,1.4999999999999432,2.65,1.1500000000000568
433,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-23,1,1.4999999999999432,9.02,7.520000000000056
434,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-2,-1,4.79999999999993,4.41,0.3899999999999295
435,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-3,-1,4.59999999999993,4.0,0.5999999999999304
